,2021-12-31,煤炭坐上“过山车”：价格疯涨后企稳回落,中国经营网
1283,2020-05-25,千寻研选：五央企牵头西北48户煤电企业整合 一图速览旗下相关上市公司,腾讯网
1284,2020-05-25,煤电区域整合：穷则变，变则通,微信
1285,2020-05-24,周末重磅：十大消息影响市场，千亿大白马抛巨额减持计划 拟减持股份,腾讯网
1286,2020-05-23,一家央企一个省区！五央企牵头西北48户煤电企业整合，这些股票受益最大,中证报
1287,2020-05-22,5月22日券商晨会研报汇编,证券日报
1288,2020-05-22,公用事业与环保产业行业研究：电价靴子即将落地 火电迎来最佳配置时机,国金证券股份有限公司
1289,2020-05-22,降电价仍为主旋律，但这次有所不同,微信
1290,2020-05-21,电力行业动态跟踪报告：湖北离开谷底 核电稳中有增,新浪
1291,2020-05-20,【中金固收·信用】中国短期融资券及中期票据信用分析周报 20200520,中金固定收益研究
1292,2020-05-20,华能国际电力股份(00902)主体及若干债券信用等级为AAA,智通财经
1293,2020-05-20,电力｜用电量增速年内首次转正，火电出力改善显著：4月电力统计数据点评,中信证券研究
1294,2020-05-19,4月电力数据：发用电增速转正 新能源装机同比提升,新浪
1295,2020-05-19,华能国际(600011.SH)成功发行20亿元超短融,格隆汇
1296,2020-05-19,【研报掘金】4月用电增速转正火电企业有较高业绩弹性 机构看好这几股,证券时报网
1297,2020-05-19,电力行业电力市场化交易月报：新一批省份年度交易价差维持稳定,新浪
1298,2020-05-19,疫情对中国电力行业的影响及趋势判断,中国能源网china5e
1299,2020-05-19,银河证券：4月用电量增速转正发电量火起水落 关注华能国际等,证券时报网
1300,2020-05-18,电力电气设备、公用事业周报：沿海日耗强势增长 光伏产品价格走势分化,新浪
1301,2020-05-18,公用事业周报：电量增速转正 煤价有所反弹,光大证券
1302,2020-05-15,【电量点评】单月电量增速转正，看好火电基本面改善,微信
1303,2020-05-14,五大电力集团一季度财报出炉！华能旗下两公司摘帽！神华营收、净利润领跑！,华夏能源网
1304,2020-05-14,49股今日获机构买入评级,证券时报网
1305,2020-05-13,【安信环保公用邵琳琳团队】日报05.13：武汉生活垃圾分类计划7月1日起施行,安信证券环保公用研究
1306,2020-05-13,重磅信号！华能国际：控股股东增持公司H股1500万股,腾讯网
1307,2020-05-13,【国君公用】4月电力、热力生产和供应业出厂价格同比下降1.4 %,国君公用周妍之每日资讯
1308,2020-05-13,华能国际(00902-HK)获控股股东增持,财华社
1309,2020-05-12,A股头条之上市公司（5.13）,金融界
1310,2020-05-12,华能国际控股股东方面拟增持公司H股不超2%,上证报
1311,2020-05-12,华能国际：控股股东增持1500万股H股 拟继续增持,金融界
1312,2020-05-12,华能国际(600011.SH)：财资公司增持1500万股H股,格隆汇
1313,2020-05-12,华能国际：控股股东增持1500万股公司H股股份,Wind
1314,2020-05-12,【申港电新|深度】内需引领行业继续前行——电新行业年报及一季报点评,新能源深度研究
1315,2020-05-12,华能国际：高质量信披与差异化沟通并举 满足境内外投资者不同需求,中证网
1316,2020-05-12,5月12日券商晨会研报汇编,证券日报
1317,2020-05-12,【环保】疫情拖累业绩，环卫逆势上扬——公用事业2019年报及2020一季报总结,和讯
1318,2020-05-11,主要发电央企上市公司发布一季报：疫情影响发电量煤价红利待释放,中国能源报
1319,2020-05-11,关于近期沿海煤耗快速上行的探讨,微信
1320,2020-05-11,天风证券：多地电力需求快速回暖，看好二季度火电业绩弹性,证券时报网
1321,2020-05-11,【公用环保|周报】多地电力需求快速回暖，看好二季度火电业绩弹性,微信
1322,2020-05-09,十大电力上市公司2019年业绩排行,北极星电力
1323,2020-05-08,多因素共振 火电企业盈利或将改善,中电新闻网
1324,2020-05-08,大和：降华能国际电力(0902.HK)目标价至2.5港元首季盈利低于预期 机构下调估值,格隆汇
1325,2020-05-05,公用行业年报&一季报总结|电力和燃气业绩齐降，二季度预计将会回升 盈利能力下降,环保公用溶易看
1326,2020-05-05,多收了三五斗,微信
1327,2020-04-30,揭晓华电利润连年翻番的秘诀,北极星电力
1328,2020-04-29,【中金固收·信用】中国短期融资券及中期票据信用分析周报 20200429,中金固定收益研究
1329,2020-04-29,港股异动 | 电力股尾盘扩大涨幅 华电国际(1071.HK)涨11.5%,格隆汇
1330,2020-04-29,华电国际：一季度实现净利润16.00亿元 同比增长45.82%(2),北极星电力
1331,2020-04-29,生产经营持续好转，煤电一体化继续巩固——漳泽电力 2019 年报解读系列之一,证券时报网
1332,2020-04-28,华能国际电力股份(00902.HK)收到华能集团支付的4.58亿元业绩承诺补偿款,格隆汇
1333,2020-04-27,一季度盈利承压，油价再现震荡,微信
1334,2020-04-27,港股异动丨火电股表现强势 煤价持续下跌 连续下跌,格隆汇
1335,2020-04-27,【公用环保|Q1基金持仓分析】持仓比例抬升，环保明显加仓,微信
1336,2020-04-27,华泰证券：煤价疲软，关注火电2Q业绩弹性,证券时报网
1337,2020-04-27,公用事业行业月度报告（2020年4月）：市场情绪回暖，公用事业行业跑输大盘,微信
1338,2020-04-24,【华创环保|庞天一】环保及公用事业行业周报20200927：塑料污染治理政策加速推进，与垃圾分类携手并进推动市政固废处置发展,华创环保公用
1339,2020-04-24,晨会0424｜新能源汽车补贴政策解读,中信证券研究
1340,2020-04-24,中信证券：用电量降幅显著收窄 推荐长江电力等,证券时报网
1341,2020-04-24,北向资金单日净流入6.91亿！加仓这些板块,证券时报
1342,2020-04-23,【安信环保公用邵琳琳团队】华能国际一季报点评：营收和利润均同比下滑，看好二季度业绩高弹性 盈利能力下降,安信证券环保公用研究
1343,2020-04-23,港股异动 | 巨额计提较为合理获交银国际维持“买入” 华能国际电力(00902)涨逾6%,智通财经
1344,2020-04-23,4月23日券商晨会研报汇编,证券日报
1345,2020-04-23,33股获买入评级 最新:浙江美大,中财网
1346,2020-04-22,114股今日获机构买入评级,证券时报网
1347,2020-04-22,华能国际一季度报：净利润同比降低22.42% 盈利能力下降,北极星电力
1348,2020-04-22,可再生能源持续发力！五大发电主要上市公司2019年年报盘点,中国能源报
1349,2020-04-22,【天风公用】华能国际：新冠疫情拖累公司业绩，原煤采购成本有望继续下行,微信
1350,2020-04-22,【华能国际A+H】疫情冲击显现，业绩短期承压 盈利能力下降,微信
1351,2020-04-22,华能国际首季少赚22%至20.6亿人民币 盈利能力下降,新浪
1352,2020-04-22,14股获买入评级 最新:智飞生物,中财网
1353,2020-04-22,华能国际(00902-HK)首季少赚22%至20.6亿人民币 盈利能力下降,财华社
1354,2020-04-21,华能国际电力股份(00902)回复上交所问询函 问询,智通财经
1355,2020-04-21,【国君日报】湖北开展2020年售电公司签订市场化协议工作,国君公用周妍之每日资讯
1356,2020-04-21,华能国际：一季度净利润20.6亿元 同比下降22.42% 盈利能力下降,中证网
1357,2020-04-21,华能国际：一季度净利润同比减少42.36% 盈利能力下降,Wind
1358,2020-04-21,华能国际(600011.SH)一季度净利降22.42%至20.6亿元 盈利能力下降,格隆汇
1359,2020-04-21,华能国际回复问询函 问询,Wind
1360,2020-04-21,华能国际年报：光伏发电13.87亿千瓦时 售电13.09亿千瓦时,北极星电力
1361,2020-04-20,华能国际电力股份(00902)拟公开发行的2020年可续期公司债券(第二期)信用等级为AAA,智通财经
1362,2020-04-20,五大发电上市公司年报来了！煤价下行改善利润 资产减值拖累业绩！ 资产异常,中国能源报
1363,2020-04-20,光大证券点评3月电量数据：电量降幅收窄 内部分化显现,金融界
1364,2020-04-19,华能国际：2019年公开发行公司债券（第一期）2020年付息公告,上交所
1365,2020-04-17,太阳能2019年度拟派3.31亿元红包,证券时报网
1366,2020-04-17,华能国际2020年一季度新投产1.63MW光伏项目,北极星电力
1367,2020-04-17,1201份年报受“检阅” 三大财务指标筛出6只潜力白马股,证券日报
1368,2020-04-16,华能国际2020年一季度发电量同比下降了18.45%,北极星电力
1369,2020-04-16,【国君日报】国家能源局发布2020年Q1纳入国补户用光伏项目规模,国君公用周妍之每日资讯
1370,2020-04-15,华能国际(600011.SH)一季度合并口径发电量降18.45%至846.76亿千瓦时,格隆汇
1371,2020-04-15,4月15日股市预警| 12家公司突发利空 36亿资金流出这十股,腾讯网
1372,2020-04-15,华能国际年报遭问：计提资产减值59亿 发电量下降 资产异常,中国经济网
1373,2020-04-15,国金证券:随着煤价逐步下滑 火电板块盈利将持续改善迎来布局良机,证券时报网
1374,2020-04-15,煤价大跌、降价风险解除，火电迎来布局良机,两山搬运工
1375,2020-04-15,五大发电旗下“巨头”最新排名出炉！各维度NO.1都是谁？,北极星电力
1376,2020-04-15,华能国际计提资产减值58.86亿元 收到上证所问询函 资产异常,北极星电力
1377,2020-04-15,【国金晨讯】疫情之下我们下调2020年A股企业盈利预测,搜狐
1378,2020-04-15,一年内应付债务近1000亿元，华能国际收问询函 问询,资本邦
1379,2020-04-15,4月15日券商晨会研报汇编,证券日报
1380,2020-04-15,标普：煤炭价格下跌有利于华能国际的盈利能力,Wind
1381,2020-04-14,华能国际电力股份(00902)收到上交所下发的2019年年度报告问询函 问询,智通财经
1382,2020-04-14,华能国际被问询，要求说明发改委等部门促进煤电行业优化升级要求的主要内容 问询,Wind
1383,2020-04-14,没有心跳的业绩走势 ——龙源电力2019年报解读,新能源网
1384,2020-04-14,年报对比系列之一：不新增火电的火电龙头——华能国际,北极星电力
1385,2020-04-14,风电光伏累计装机超45GW 图析华电、大唐、中广核等2019年能源结构,北极星电力
1386,2020-04-13,近日我司公司债券推介,中信建投固定收益部
1387,2020-04-13,中信证券：月度成交电量显著回升，侧面体现需求修复,证券时报网
1388,2020-04-12,【公用环保|一季报预告总览:否极泰来】,微信
1389,2020-04-09,67股获券商买入评级 皮阿诺目标涨幅达69.65%,Wind
1390,2020-04-08,【中金固收·信用】中国短期融资券及中期票据信用分析周报,中金固定收益研究
1391,2020-04-07,“以退为进”破解融资难题，新能源央企掀起港股退市潮,中国能源报
1392,2020-04-06,近日我司公司债券推介,中信建投固定收益部
1393,2020-04-03,90股今日获机构买入评级,证券时报网
1394,2020-04-03,重点煤企下调4月长协煤价 看好二季度火电盈利弹性,中国能源网china5e
1395,2020-04-03,外资重新进场，本周累计净流入超百亿，多股连续10个交易日加仓,证券时报网
1396,2020-04-03,『早安，新时代！』晨会早读2020/04/03:今日关注：三七互娱、华能国际,新时代证券研究
1397,2020-04-02,83股今日获机构买入评级,证券时报网
1398,2020-04-02,75股主力资金净流入超亿元,证券时报网
1399,2020-04-02,2020年风电计划支出超300亿 华能国际持续加码新能源,北极星电力
1400,2020-04-02,湖州市2020年重点排污单位名录发布：共343家企业列入重点排污监管范围,中国水网
1401,2020-04-02,【新时代公用环保】华能国际年报点评：资产减值影响业绩，清洁能源占比有望持续提升,新时代环保
1402,2020-04-02,华能国际2019年减值58亿影响业绩，2020年资本开支471亿主投风电 盈利能力下降,华夏能源网
1403,2020-04-02,【华泰证券研究所】启明星20200403,华泰证券研究所
1404,2020-04-01,【安信环保公用邵琳琳团队】华能国际年报点评：计提大额减值影响利润，期待龙头重新起航,安信证券环保公用研究
1405,2020-04-01,【天风公用】华能国际：19年业绩同比增长17%，资产减值拖累业绩增速,微信
1406,2020-04-01,解密主力资金出逃股连续5日净流出612股,证券时报网
