,2021-12-31,煤炭坐上“过山车”：价格疯涨后企稳回落,中国经营网
2284,2018-03-26,2018央企改革最新消息：最新央企改革概念股名单,金融界
2285,2018-03-26,上海密集盘点新经济企业 六股腾飞在即掘金良机,证券时报
2286,2018-03-25,【申万公用环保电新】周观点180325：1-2月用电数据发布增速创7年新高 新能源配额制出台利好风光,申万环保公用
2287,2018-03-24,巨丰原创：央企改革望再上风口 市场预热或提前展开,巨丰财经
2288,2018-03-23,[买入评级]公用事业行业动态：用电增速开门红 供需格局有改善,中财网
2289,2018-03-23,[增持评级]公用事业行业月报：电量波动源解析 风电再迎大机遇,中财网
2290,2018-03-22,【方正公用环保郭丽丽团队】0322每日一闻：国家能源局发布《分布式发电管理办法（征求意见稿）》,公用环保郭丽丽团队
2291,2018-03-22,[增持评级]1-2月电力行业数据点评：冷冬及工业活动推动1-2月用电量增速超预期,中财网
2292,2018-03-21,【申万公用环保】1-2月用电增速创新高 清洁能源发电装机增长迅猛 ——1-2月电力数据点评,申万环保公用
2293,2018-03-21,[看好评级]公用行业(含新三板)周报：气水政策有望继续加码2月用电强劲水电回升明显,中财网
2294,2018-03-20,[增持评级]公用事业与环保行业周报：关注火电配置价值 部分地区水泥非采暖季限产30%,中财网
2295,2018-03-20,[增持评级]公用事业行业周报：1-2月用电量增速超预期 动力煤价格持续下跌,中财网
2296,2018-03-19,[强于大市评级]电力行业周报：华润董事长发声煤电联动 三门中标2018年交易电量,中财网
2297,2018-03-19,[中性评级]公用事业行业研究周报：国务院新组建生态环境部 1-2月发电量超预期,中财网
2298,2018-03-19,[推荐评级]公用事业行业周报：环保督察“回头看” 即将进行 蓝天保卫战继续加码,中财网
2299,2018-03-19,国家能源局综合司关于调整全国电力安全 生产委员会成员单位组成人员的通知,能源局
2300,2018-03-19,公用事业行业周报：机构改革利于政策落实 提高环保关注度,中财网
2301,2018-03-18,【方正公用环保郭丽丽团队】环保督察“回头看”即将进行，蓝天保卫战继续加码——2018年第11周观点,公用环保郭丽丽团队
2302,2018-03-16,【方正公用环保郭丽丽团队】0316每日一闻：中电联公布沿海电煤采购指数CECI第16期：电煤价格跌跌不休,公用环保郭丽丽团队
2303,2018-03-15,[增持评级]2018年1-2月发电量数据点评(公用事业行业)：电量高增速难持续 期待煤价再下行,中财网
2304,2018-03-15,权威数据（20180315）,投资快报
2305,2018-03-14,【方正公用环保郭丽丽团队】0314每日一闻：1-2月发电量增长11%，天然气生产平稳进口高增,公用环保郭丽丽团队
2306,2018-03-13,【方正公用环保郭丽丽团队】0313每日一闻：大部制改革落地，生态环境部涉七部门相关内容,公用环保郭丽丽团队
2307,2018-03-13,电力行业“精研致思”系列深度报告：火电周期显水电防御现,顶尖财经网
2308,2018-03-12,"桂冠电力暨新水电行业系列报告之二:来水改善业绩弹性显著,低估值高分红配置价值突出",申万宏源
2309,2018-03-11,现在是电力周期板块上升的起点,谈股问君
2310,2018-03-10,国泰君安：火力行业基本面基本触底 盈利能力有望逐渐修复,证券时报网
2311,2018-03-10,公用事业：清洁安全大势所趋,中证网
2312,2018-03-10,九霄投资刘巧记：20年价值投资成长 迎来丰厚回报,证券时报
2313,2018-03-09,一周电力项目汇总(3.5-3.9)—核准、开工、并网等,北极星电力
2314,2018-03-09,国投广西浦北龙门风电二期100MW工程获核准,北极星电力
2315,2018-03-08,电力企业重组预期升温 八股站上风口,证券时报网
2316,2018-03-08,A股和港股电力股齐升 电力企业重组预期升温,证券时报网
2317,2018-03-08,[强于大市评级]电力行业快评：《2018年能源工作指导意见》公布 水电退、核电进、火电松,中财网
2318,2018-03-08,平安证券：《2018年能源工作指导意见》公布 水电退、核电进、火电松,中证报
2319,2018-03-08,《2018年能源工作指导意见》点评：发电端延续清洁化导向 燃气产供储销体系亟待优化,申万环保公用
2320,2018-03-08,公用事业2018年能源工作指导意见深度点评：清洁、保供乃大势所趋,国信研究
2321,2018-03-08,能源指导意见点评(电力、新能源行业)：深化电力改革 新能源发展从量到质,中财网
2322,2018-03-08,券商看市：回调空间不大 关注新经济成长股,中证报
2323,2018-03-07,【申万公用环保】桂冠电力（600236）深度报告：来水改善业绩弹性显著 低估值高分红配置价值突出,申万环保公用
2324,2018-03-05,[看好评级]环保公用行业(含新三板)周报：水电增值税优惠有望延续强调配置价值 环保部起草蓝天保卫战3年计划,中财网
2325,2018-03-05,[强于大市评级]电力行业周报：CECI沿海指数首现回落 电煤价格拐点初现,中财网
2326,2018-03-02,[买入评级]电力、煤气和水等公用事业行业半月谈(18年第1期)：煤价有松动 火电现转机,中财网
2327,2018-03-01,蓝天保卫战役继续 清洁能源大有可为,投资快报
2328,2018-02-26,[看好评级]环保公用行业(含新三板)周报：水电迎来配置时点 非电区域政策不断,中财网
2329,2018-02-26,申万宏源：水电迎来配置时点 非电区域政策不断,金融界
2330,2018-02-26,[增持评级]公用事业与环保行业周报：手机供应链已见复苏 被动元件持续高景气,中财网
2331,2018-02-26,[中性评级]公用事业行业研究周报：山西组建省级煤层气重组平台公司 PPP第四批示范名单公布低于预期,中财网
2332,2018-02-26,早安！方正最新观点20180226,方正证券研究
2333,2018-02-26,"电力行业周报:BP发布2040年能源展望,中广核拟回归A股",平安证券
2334,2018-02-25,【申万公用环保电新】周观点180225：水电量价向好低估值高股息值得配置，提示新能源汽车产业链春季行情提前建议加配,申万环保公用
2335,2018-02-25,电力：全球水电核心资产价值有望重估 荐3股,方正证券
2336,2018-02-24,读懂电网、设计院、发电集团、电建公司到底是什么关系？,北极星电力
2337,2018-02-23,公用事业：2017年下半年水电业绩环比持续改善 荐1股,申万宏源
2338,2018-02-23,电力行业周报：电煤价格港口受限 预计短期见顶,中财网
2339,2018-02-22,水电行业：低估值高股息值得配置,顶尖财经网
2340,2018-02-22,申万宏源：夯实“底部区域3.0”,中证报
2341,2018-02-22,公用事业周报:节后仍重点关注大气治理领域,西南证券
2342,2018-02-14,国家能源集团刷新纪录 中国核电新加入...发电集团“千亿俱乐部”还有谁?,北极星电力
2343,2018-02-13,国投电力：2018年第一次临时股东大会决议公告,上交所
2344,2018-02-13,[看好评级]环保公用行业(含新三板)周报：环保行业业绩增速5年最高 跨省跨区输配电价监审启动,中财网
2345,2018-02-12,[增持评级]公用事业行业周报：1月份发电量同比增长21% 煤价涨幅有所平抑,中财网
2346,2018-02-12,[推荐评级]公用事业行业周报：西南地区弃水有望持续改善 2018年PPP发展应谨慎乐观,中财网
2347,2018-02-12,[强于大市评级]电力行业周报：发改委回应电煤供应 核电巨头推进低温供热堆应用,中财网
2348,2018-02-12,方正证券丨一周聚焦0212-0216,方正证券研究
2349,2018-02-12,"公用事业行业周报:配置防御性水电板块,静待市场稳定",西南证券
2350,2018-02-10,A股大暴跌加速股市再洗牌，中国股市或将破罐子破摔,银行信息港
2351,2018-02-09,2月9日晚间中国财经信息网独家证券快报,中财网
2352,2018-02-08,[看好评级]环保行业深度报告：水电业绩稳健分红高 买入行业龙头现金牛,中财网
2353,2018-02-08,[增持评级]公用事业行业简报：天气严寒与经济回暖致1月电量大幅提升,中财网
2354,2018-02-08,煤炭限价令出炉 发改委保发电还有哪些招？,中国能源网china5e
2355,2018-02-07,大数据发掘A股分红送转机遇 百家公司股息率均超2.7%,证券日报
2356,2018-02-06,[增持评级]公用事业行业周报：预计18年用电量平稳快速增长 中核、中核建正式合并,中财网
2357,2018-02-06,[看好评级]环保公用行业(含新三板)周报：环保估值已降至历史低位 气荒再现倒逼多元化清洁取暖,中财网
2358,2018-02-05,37亿主力资金近三日杀入沪股通50概念股,证券时报网
2359,2018-02-05,[领先大市-A评级]煤炭行业周报：焦煤逻辑兑现 价格如期上涨,中财网
2360,2018-02-05,公用事业行业周报：静待市场稳定 持续关注非电领域大气治理,中财网
2361,2018-02-05,大盘是否会像以前紫气东来引动千股涨停风暴!,银行信息港
2362,2018-02-05,2018年2月5日沪深两市最新交易提示,南方财富网
2363,2018-02-03,煤电矛盾“纠葛”再起，发改委保发电还有哪些招？,经济观察网
2364,2018-02-02,【国君环保徐强】环保今日要闻-2018.02.02,国君环保徐强之环保资讯
2365,2018-02-02,公告精选：步步高与腾讯战略合作探索“智慧零售”新价值链；乐视网实控人或变更,e公司
2366,2018-02-02,[快讯]2月02日晚间沪深两市重要公司公告一览,中财网
2367,2018-02-02,国投电力：控股股东承诺全额认购可配售股份,e公司
2368,2018-02-02,下周两市重要公告抢先看！,中证网
2369,2018-02-01,[强于大市评级]电力行业年报业绩前瞻：板块分化明显 火电持续承压,中财网
2370,2018-01-31,长城策略*月度金股‖二月,长城研究--宏观策略
2371,2018-01-31,[领先大市-A评级]煤炭行业周报：钢铁补库开启 看好焦煤行情,中财网
2372,2018-01-31,[强烈推荐评级]川投能源(600674)深度报告：雅砻江上最耀眼的明珠,中财网
2373,2018-01-30,电力板块迎双重催化 电力行业概念股龙头一览,证券时报
2374,2018-01-30,【平安】行业动态跟踪报告*电力*板块分化明显，火电持续承压*强于大市,平安研究
2375,2018-01-30,电力板块迎双重催化 15只低估值龙头潜力凸显,证券日报
2376,2018-01-29,15亿主力资金近三日杀入大央企重组概念股,证券时报网
2377,2018-01-29,春节效应引爆6只白酒股 火电股有望补涨,银行信息港
2378,2018-01-29,一招增加上亿利润 你根本挑不出毛病而且合法合规,金融界
2379,2018-01-29,国内冬季发电量创历史新高 五股迎利好人气旺,证券时报
2380,2018-01-29,"电力行业周报:2017“弃风”“弃光”双降,四大发电上书电煤问题",平安证券
2381,2018-01-27,去年沪市74家公司完成重组 涉及交易金额2500亿,证券日报
2382,2018-01-26,国投电力：关于召开2018年第一次临时股东大会的通知,上交所
2383,2018-01-26,2017年并购重组市场四大变化：回归实体本源、理性估值、价值投资、产业逻辑,21世纪经济报道
2384,2018-01-26,第一百十二期新闻发布会,上交所
2385,2018-01-25,公募基金对央企改革概念股青睐有加,财界网
2386,2018-01-24,11家发电企业纷纷晒出2017年运营成绩单 华能国际3944.81亿千瓦时领跑！,北极星电力
2387,2018-01-24,国资委重磅动作助力央企改革 基金锁定19只概念股,证券日报
2388,2018-01-24,"环保公用行业(含新三板)周报:京津冀执行大气特别排放限值,三代核电技术有望加速推进",申万宏源
2389,2018-01-23,国投年度业绩创新高！收入1013亿元 利润182亿元,北极星电力
2390,2018-01-23,2017年风电并网达163.67GW 这10大风电业主成绩又如何？,北极星电力
2391,2018-01-22,维斯塔斯、歌美飒、上海电气等多家风电整机商上榜！2017年能源企业全球竞争力500强都在这里了~,北极星电力
